specimen,lens_id,z,x,radius_voxels,method,target_valid,mae_voxels,mae_um,nonpositive_thickness_fraction
RED3_25_F_36,23,477,57,27.47788302385432,frozen_training_template,True,3.4072568286956777,1.1073584693260954,0.0
RED3_25_F_36,23,477,57,27.47788302385432,frozen_outer_geometry,True,5.112320547828241,1.6615041780441784,0.0
RED3_25_F_36,24,487,108,27.94829818426252,outer_ellipsoid,True,10.179002419891667,3.308175786464792,0.0
RED3_25_F_36,24,487,108,27.94829818426252,frozen_training_template,True,4.534030253425753,1.4735598323633696,0.0
RED3_25_F_36,24,487,108,27.94829818426252,frozen_outer_geometry,True,5.734082442328531,1.8635767937567727,0.0
RED3_25_F_36,25,488,372,26.511351542778634,outer_ellipsoid,True,28.2397275615111,9.177911457491108,0.0
RED3_25_F_36,25,488,372,26.511351542778634,frozen_training_template,True,5.437040484007038,1.7670381573022873,0.0
RED3_25_F_36,25,488,372,26.511351542778634,frozen_outer_geometry,True,5.328634658300252,1.731806263947582,0.0
RED3_25_F_36,26,489,166,29.77673441951667,outer_ellipsoid,True,12.950458128649755,4.20889889181117,0.0
RED3_25_F_36,26,489,166,29.77673441951667,frozen_training_template,True,4.346182413544727,1.4125092844020364,0.0
RED3_25_F_36,26,489,166,29.77673441951667,frozen_outer_geometry,True,6.278550441323911,2.040528893430271,0.0
RED3_25_F_36,27,491,324,27.578506231329364,outer_ellipsoid,True,28.08794643177194,9.12858259032588,0.0
RED3_25_F_36,27,491,324,27.578506231329364,frozen_training_template,True,5.4947137063916465,1.785781954577285,0.0
RED3_25_F_36,27,491,324,27.578506231329364,frozen_outer_geometry,True,5.376637956604027,1.7474073358963087,0.0
